Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,7025912.69000,6740975.03000,6567299.15000,6548777.28000,6802921.53000,7337830.60000,7484218.56000,7883428.52000,8352843.77000,8602450.41000,8945026.37000,9095861.59000,8938249.33000,8997635.09000,9164320.41000,9128187.38000,9060323.32000,9059366.43000,9742474.14000,9690170.11000,9467752.35000,8884053.72000,8076301.20000,7400498.13000,2019-10-02
Sistema,Sistema,6927149.95000,6664697.67000,6521906.08000,6491118.88000,6719813.64000,7312445.75000,7468711.58000,7844789.76000,8303406.09000,8576663.26000,8874690.90000,9105554.15000,8960527.97000,9007883.45000,9130305.42000,9104721.11000,8949237.00000,8846915.84000,9560819.72000,9592827.19000,9303281.11000,8704399.70000,7951146.93000,7277924.54000,2019-10-03
Sistema,Sistema,6806132.67000,6533939.09000,6369460.87000,6361613.71000,6619892.85000,7119195.47000,7347171.62000,7818175.62000,8295903.18000,8673121.19000,9068345.00000,9310837.09000,9141064.99000,9204867.55000,9346987.55000,9337747.59000,9191400.21000,9086192.68000,9741868.24000,9660392.75000,9437583.77000,8899957.11000,8223590.65000,7603941.87000,2019-10-04
Sistema,Sistema,7136441.66000,6847731.30000,6649749.92000,6594670.09000,6667187.32000,6759152.20000,6954416.40000,7506819.95000,8125907.69000,8508917.54000,8811162.70000,9011782.74000,8913641.61000,8759070.31000,8645130.54000,8497702.79000,8326728.80000,8392140.69000,9251052.06000,9152574.48000,8949974.92000,8491789.39000,7899543.86000,7384891.79000,2019-10-05
Sistema,Sistema,6961651.71000,6619395.29000,6446021.51000,6294740.59000,6276456.55000,6086861.58000,5975144.46000,6306314.07000,6673413.82000,7015971.18000,7285699.18000,7473272.61000,7590070.33000,7546926.24000,7440170.16000,7337079.06000,7275857.05000,7466958.83000,8427634.46000,8511976.28000,8373241.79000,8037522.77000,7498844.27000,7001157.22000,2019-10-06
Sistema,Sistema,6667748.86000,6460655.90000,6313694.41000,6281963.68000,6455436.99000,6750550.28000,7067058.04000,7749116.26000,8340289.80000,8725478.74000,9069829.47000,9345036.59000,9292197.09000,9259117.32000,9379891.51000,9342253.09000,9189444.93000,9028147.40000,9720376.98000,9727023.56000,9488371.48000,8956220.61000,8238765.83000,7521258.23000,2019-10-07
Sistema,Sistema,7031846.42000,6812461.08000,6621123.92000,6607258.36000,6793499.06000,7066784.04000,7354521.69000,7989864.67000,8562648.00000,8897198.78000,9211052.52000,9506668.47000,9372648.32000,9338445.41000,9408534.47000,9356144.37000,9195493.86000,9136848.73000,9662494.25000,9622130.69000,9333416.43000,8761965.56000,8057648.44000,7333803.52000,2019-10-08
Sistema,Sistema,6924748.71000,6683658.33000,6505794.69000,6442502.60000,6609103.82000,6918586.37000,7226435.21000,7852934.33000,8367210.42000,8737729.53000,9104461.42000,9342585.23000,9218721.29000,9234197.75000,9380560.44000,9311337.52000,9137901.91000,9049584.45000,9728231.46000,9668370.58000,9372027.94000,8810272.59000,8098982.67000,7432399.02000,2019-10-09
Sistema,Sistema,7001115.42000,6755093.17000,6587826.52000,6549504.74000,6719352.47000,6968639.67000,7286556.08000,7920818.59000,8460091.88000,8759638.92000,9053396.09000,9280438.04000,9166445.98000,9139359.14000,9302763.20000,9205152.00000,9064925.18000,9124998.93000,9758496.19000,9721569.84000,9418487.74000,8894345.89000,8141221.94000,7471612.51000,2019-10-10
Sistema,Sistema,7045526.58000,6787359.96000,6608816.15000,6580367.47000,6742133.40000,7000184.68000,7274704.47000,7950865.98000,8517817.38000,8835441.22000,9127027.37000,9411810.24000,9165607.11000,9032967.48000,9100241.98000,9056177.94000,8936562.37000,8952743.97000,9530107.01000,9431087.47000,9154132.01000,8548743.54000,7930832.80000,7364936.89000,2019-10-11
Sistema,Sistema,6951659.25000,6672511.71000,6453362.67000,6401289.39000,6508787.03000,6622282.21000,6814835.67000,7365574.60000,7917256.12000,8296750.24000,8682142.21000,8916325.21000,8830427.50000,8578327.11000,8427363.74000,8334873.07000,8188284.32000,8354420.55000,9115677.14000,9074211.87000,8805226.27000,8314076.49000,7736113.49000,7248981.63000,2019-10-12
Sistema,Sistema,6830060.93000,6556908.12000,6385442.91000,6240167.96000,6201261.20000,6109463.58000,6031089.77000,6343913.02000,6734637.04000,7082977.59000,7377062.52000,7570680.95000,7667543.82000,7601968.23000,7475789.41000,7377775.62000,7268100.26000,7431941.07000,8374886.69000,8391327.30000,8257281.05000,7881616.36000,7420057.72000,6982061.09000,2019-10-13
Sistema,Sistema,6601868.18000,6343672.75000,6178549.22000,6098434.73000,6104784.82000,6065440.24000,6039038.79000,6387630.92000,6799022.81000,7206986.77000,7544064.71000,7846814.16000,7921441.05000,7813953.31000,7641838.79000,7578739.87000,7495821.41000,7676510.15000,8680713.12000,8820064.01000,8647315.82000,8202064.74000,7583633.20000,7085981.38000,2019-10-14
Sistema,Sistema,6727714.12000,6490244.39000,6380106.50000,6353595.92000,6606130.16000,7115808.92000,7282819.23000,7801547.28000,8347254.70000,8732914.77000,9121630.84000,9378707.74000,9209518.25000,9250553.12000,9451741.94000,9438127.71000,9235451.20000,9142610.27000,9675004.78000,9594736.20000,9329008.78000,8802467.75000,8045625.09000,7457960.71000,2019-10-15
Sistema,Sistema,7016665.90000,6783323.80000,6591308.80000,6572946.07000,6839321.54000,7341502.45000,7456478.22000,7932135.20000,8389059.30000,8653497.51000,9002312.54000,9262471.43000,9105937.39000,9198717.21000,9311987.53000,9291713.13000,9041221.11000,9013431.99000,9589481.87000,9573985.31000,9288348.97000,8720214.35000,7973634.76000,7323860.00000,2019-10-16
Sistema,Sistema,6874167.28000,6652485.91000,6499093.46000,6471826.19000,6716068.94000,7242348.20000,7393789.08000,7843580.19000,8360498.29000,8641037.56000,8999734.56000,9283108.05000,9178204.30000,9229305.07000,9390735.45000,9283578.50000,9150629.34000,9126372.80000,9744396.12000,9670657.62000,9441020.17000,8891149.81000,8137162.84000,7455624.25000,2019-10-17
Sistema,Sistema,7030784.98000,6767565.83000,6618255.65000,6556124.73000,6783681.16000,7271382.50000,7430042.30000,7813827.66000,8252032.75000,8605935.17000,8980768.58000,9247334.29000,9079441.93000,9119079.32000,9313455.71000,9299962.38000,9191271.03000,9178825.46000,9761375.81000,9657436.76000,9360099.08000,8839810.80000,8168785.32000,7555588.14000,2019-10-18
Sistema,Sistema,7079827.93000,6786361.55000,6591644.45000,6521989.01000,6616314.41000,6750795.96000,6912563.68000,7461969.94000,7983814.21000,8327829.13000,8637430.08000,8814815.36000,8707058.01000,8506469.46000,8364414.80000,8228050.99000,8206356.44000,8430670.51000,9133656.48000,8995496.26000,8797445.17000,8317751.26000,7700356.25000,7151817.20000,2019-10-19
Sistema,Sistema,6732955.56000,6427147.27000,6251895.70000,6125843.03000,6093107.13000,6078090.49000,5956074.09000,6274654.50000,6685267.11000,7023103.88000,7265618.50000,7482019.13000,7539067.17000,7467048.85000,7376066.06000,7292147.85000,7234104.99000,7518592.47000,8457462.67000,8601509.11000,8462266.98000,8102521.08000,7587113.19000,7049863.95000,2019-10-20
Sistema,Sistema,6646558.19000,6454503.35000,6344758.74000,6299542.35000,6546512.75000,7081276.77000,7276278.54000,7765414.97000,8321419.12000,8637477.21000,8924559.08000,9156977.30000,8947012.09000,8868807.02000,8992368.05000,9015779.10000,8928904.04000,9022785.72000,9573797.78000,9496840.84000,9190728.32000,8561561.01000,7818414.35000,7203088.05000,2019-10-21
Sistema,Sistema,6764002.49000,6539694.95000,6340669.72000,6347315.41000,6621672.14000,7150790.40000,7365286.08000,7856916.52000,8324812.67000,8607677.97000,8933365.52000,9148318.30000,8859070.71000,8925462.21000,9091216.30000,9082211.50000,8957107.11000,9037680.50000,9603865.51000,9498069.06000,9210496.35000,8603155.95000,7814778.19000,7165910.41000,2019-10-22
Sistema,Sistema,6739438.95000,6530670.33000,6366982.11000,6354425.84000,6620871.38000,7172930.92000,7349104.61000,7794834.06000,8235431.78000,8509501.62000,8930305.70000,9175599.19000,9044065.31000,9087977.50000,9282215.80000,9245462.81000,9136578.06000,9121983.22000,9700106.45000,9657584.25000,9359142.56000,8737152.43000,7927980.49000,7276144.03000,2019-10-23
Sistema,Sistema,6843360.14000,6661998.43000,6528574.07000,6513538.49000,6731257.02000,7277892.65000,7445048.90000,7835102.66000,8253894.12000,8553735.47000,8891639.81000,9114906.93000,8883516.81000,8895368.06000,9117994.30000,9149932.76000,9013944.33000,9072526.54000,9708653.53000,9613688.59000,9310934.75000,8732705.09000,7966219.22000,7325586.37000,2019-10-24
Sistema,Sistema,6887852.13000,6663742.47000,6516717.02000,6486928.85000,6711246.91000,7166477.00000,7427015.26000,7959782.51000,8468741.67000,8780505.60000,9128280.13000,9357935.33000,9176231.88000,9202489.60000,9337300.94000,9288224.04000,9113450.06000,9164434.64000,9740750.17000,9603023.20000,9363059.89000,8835545.38000,8123927.81000,7526217.68000,2019-10-25
Sistema,Sistema,7113100.06000,6875177.96000,6692574.76000,6644737.48000,6672050.05000,6781965.73000,7009573.79000,7551704.12000,8177442.20000,8567147.26000,8926420.10000,9078015.80000,8967912.78000,8832567.13000,8619456.59000,8515024.05000,8364769.42000,8548024.79000,9265176.74000,9162026.03000,8924353.88000,8471930.26000,7865940.87000,7314388.72000,2019-10-26
Sistema,Sistema,6897682.01000,6610020.76000,6409062.76000,6273641.25000,6247404.04000,6234340.31000,6214482.69000,6487837.91000,6802606.09000,7074005.99000,7252531.70000,7405091.25000,7415529.11000,7349478.43000,7170128.77000,7100410.76000,7136398.23000,7459687.30000,8404904.00000,8482901.32000,8372130.98000,8047066.62000,7551809.20000,7019303.74000,2019-10-27
Sistema,Sistema,6646545.02000,6422371.55000,6279533.56000,6269783.49000,6527979.14000,7048650.82000,7314061.93000,7913131.42000,8460227.46000,8796521.74000,9211743.81000,9459211.32000,9333466.21000,9367590.03000,9492513.15000,9472253.96000,9318655.58000,9354834.88000,9957917.50000,9890620.26000,9602180.04000,9033313.52000,8279712.52000,7601682.21000,2019-10-28
