date,aportes_kwh
2019-09-01,104324600.0
2019-09-02,155531600.0
2019-09-03,103026700.0
2019-09-04,123856100.0
2019-09-05,110635100.0
2019-09-06,132414300.0
2019-09-07,121283400.0
2019-09-08,84545200.0
2019-09-09,82309500.0
2019-09-10,92756000.0
2019-09-11,101181500.0
2019-09-12,103287700.0
2019-09-13,133617800.0
2019-09-14,139305900.0
2019-09-15,108245100.0
2019-09-16,136699700.0
2019-09-17,98257800.0
2019-09-18,134994700.0
2019-09-19,157191800.0
2019-09-20,143569700.0
2019-09-21,172040000.0
2019-09-22,139209300.0
2019-09-23,177902200.0
2019-09-24,118885000.0
2019-09-25,149067100.0
2019-09-26,165258300.0
2019-09-27,101324500.0
2019-09-28,110206800.0
2019-09-29,135755200.0
2019-09-30,124942100.0
2019-10-01,145151500.0
2019-10-02,129060400.0
2019-10-03,244505600.0
2019-10-04,133646900.0
2019-10-05,133793600.0
2019-10-06,125556600.0
2019-10-07,142865400.0
2019-10-08,133269700.0
2019-10-09,115095600.0
2019-10-10,134738600.0
2019-10-11,152155100.0
2019-10-12,193466400.0
2019-10-13,240778100.0
2019-10-14,165998600.0
2019-10-15,123706500.0
2019-10-16,116771600.0
2019-10-17,140716000.0
2019-10-18,149436600.0
2019-10-19,204902700.0
2019-10-20,193603600.0
2019-10-21,187577100.0
2019-10-22,165576100.0
2019-10-23,209076300.0
2019-10-24,219235300.0
2019-10-25,188406300.0
2019-10-26,200956600.0
2019-10-27,208099100.0
2019-10-28,151826500.0
2019-10-29,162223500.0
2019-10-30,214642100.0
2019-10-31,143941300.0
2019-11-01,127273300.0
2019-11-02,136790400.0
2019-11-03,128333400.0
2019-11-04,136499500.0
2019-11-05,139297100.0
2019-11-06,121258300.0
2019-11-07,108349900.0
2019-11-08,107930700.0
2019-11-09,158841600.0
2019-11-10,120978500.0
2019-11-11,188108300.0
2019-11-12,223217100.0
2019-11-13,256892000.0
2019-11-14,214883300.0
2019-11-15,204894000.0
2019-11-16,176766000.0
2019-11-17,152166700.0
2019-11-18,147482500.0
2019-11-19,149741900.0
2019-11-20,172795200.0
2019-11-21,143321400.0
2019-11-22,164796400.0
2019-11-23,165558100.0
2019-11-24,140485800.0
2019-11-25,117825100.0
2019-11-26,113612800.0
2019-11-27,127042700.0
2019-11-28,130363900.0
2019-11-29,121237400.0
2019-11-30,119853100.0
2019-12-01,135310000.0
2019-12-02,111271900.0
2019-12-03,103004900.0
2019-12-04,96924600.0
2019-12-05,107149300.0
2019-12-06,96681900.0
2019-12-07,103530400.0
2019-12-08,104862700.0
2019-12-09,96843100.0
2019-12-10,92750700.0
2019-12-11,94794100.0
2019-12-12,95886900.0
2019-12-13,109342900.0
2019-12-14,142265200.0
2019-12-15,165208400.0
2019-12-16,104899800.0
2019-12-17,99887100.0
2019-12-18,104178500.0
2019-12-19,98396600.0
2019-12-20,128975700.0
2019-12-21,111043300.0
2019-12-22,112722200.0
2019-12-23,101964300.0
2019-12-24,93022200.0
2019-12-25,114856700.0
2019-12-26,138427500.0
2019-12-27,100258700.0
2019-12-28,80900300.0
2019-12-29,78761300.0
2019-12-30,110619000.0
2019-12-31,167514200.0
2020-01-01,132549100.0
2020-01-02,111798800.0
2020-01-03,91956000.0
2020-01-04,80850900.0
2020-01-05,71334200.0
2020-01-06,69173700.0
2020-01-07,62817500.0
2020-01-08,62052500.0
2020-01-09,58060600.0
2020-01-10,57525300.0
2020-01-11,57948000.0
2020-01-12,58463200.0
2020-01-13,54337400.0
2020-01-14,54031500.0
2020-01-15,53971200.0
2020-01-16,56301500.0
2020-01-17,66271700.0
2020-01-18,64616100.0
2020-01-19,64253200.0
2020-01-20,72607300.0
2020-01-21,74845000.0
2020-01-22,77070400.0
2020-01-23,65665600.0
2020-01-24,69704000.0
2020-01-25,61718500.0
2020-01-26,77286700.0
2020-01-27,79614900.0
2020-01-28,68631900.0
2020-01-29,64302300.0
2020-01-30,60120300.0
2020-01-31,66411000.0
2020-02-01,56411900.0
2020-02-02,59721300.0
2020-02-03,60460200.0
2020-02-04,53207000.0
2020-02-05,50240700.0
2020-02-06,48763200.0
2020-02-07,49339400.0
2020-02-08,51898700.0
2020-02-09,56452500.0
2020-02-10,49588000.0
2020-02-11,47073900.0
2020-02-12,45214800.0
2020-02-13,45050200.0
2020-02-14,48703300.0
2020-02-15,65114600.0
2020-02-16,54080500.0
2020-02-17,61892500.0
2020-02-18,46671300.0
2020-02-19,49734100.0
2020-02-20,56027800.0
2020-02-21,65334900.0
2020-02-22,88381200.0
2020-02-23,98808200.0
2020-02-24,91902700.0
2020-02-25,92768300.0
2020-02-26,113985400.0
2020-02-27,88470200.0
2020-02-28,85220600.0
2020-02-29,70620500.0
2020-03-01,69932600.0
2020-03-02,72024300.0
2020-03-03,72521700.0
2020-03-04,67175800.0
2020-03-05,54989000.0
2020-03-06,55370100.0
2020-03-07,61419100.0
2020-03-08,55798800.0
2020-03-09,61948100.0
2020-03-10,71702200.0
2020-03-11,91350500.0
2020-03-12,73337400.0
2020-03-13,77213200.0
2020-03-14,130672500.0
2020-03-15,105885200.0
2020-03-16,98102000.0
2020-03-17,100658900.0
2020-03-18,83358900.0
2020-03-19,80686900.0
2020-03-20,74533000.0
2020-03-21,71023200.0
2020-03-22,61870900.0
2020-03-23,62344000.0
2020-03-24,61616700.0
2020-03-25,66773500.0
2020-03-26,67472600.0
2020-03-27,64527600.0
2020-03-28,75053500.0
2020-03-29,81772500.0
2020-03-30,85677900.0
2020-03-31,104488800.0
2020-04-01,162127000.0
2020-04-02,115655800.0
2020-04-03,89676300.0
2020-04-04,104145500.0
2020-04-05,87589300.0
2020-04-06,85762400.0
2020-04-07,142637400.0
2020-04-08,92432400.0
2020-04-09,106719400.0
2020-04-10,98317600.0
2020-04-11,172942400.0
2020-04-12,109035100.0
2020-04-13,93076200.0
2020-04-14,91573500.0
2020-04-15,89952600.0
2020-04-16,79432100.0
2020-04-17,86393400.0
2020-04-18,101451800.0
2020-04-19,93499600.0
2020-04-20,87560600.0
2020-04-21,106716400.0
2020-04-22,90621200.0
2020-04-23,143997600.0
2020-04-24,105797300.0
2020-04-25,77425700.0
2020-04-26,82890700.0
2020-04-27,80143900.0
2020-04-28,101676400.0
2020-04-29,81601800.0
2020-04-30,94748300.0
2020-05-01,161569500.0
2020-05-02,120002800.0
2020-05-03,141273000.0
2020-05-04,117375300.0
2020-05-05,122828900.0
2020-05-06,110025300.0
2020-05-07,200041200.0
2020-05-08,139352900.0
2020-05-09,122627100.0
2020-05-10,108688100.0
2020-05-11,111210300.0
2020-05-12,98049600.0
2020-05-13,138137000.0
2020-05-14,112494600.0
2020-05-15,99181200.0
2020-05-16,163575900.0
2020-05-17,127879200.0
2020-05-18,144412900.0
2020-05-19,182814900.0
2020-05-20,129017600.0
2020-05-21,101587600.0
2020-05-22,95862600.0
2020-05-23,97326100.0
2020-05-24,87702500.0
2020-05-25,110120900.0
2020-05-26,136214600.0
2020-05-27,181336100.0
2020-05-28,156629800.0
2020-05-29,132673400.0
2020-05-30,211778200.0
2020-05-31,184203400.0
2020-06-01,195460600.0
2020-06-02,141855700.0
2020-06-03,136690400.0
2020-06-04,161251600.0
2020-06-05,118699300.0
2020-06-06,223466800.0
2020-06-07,151538700.0
2020-06-08,116908100.0
2020-06-09,105413300.0
2020-06-10,147294100.0
2020-06-11,186785300.0
2020-06-12,241029100.0
2020-06-13,165017500.0
2020-06-14,188209300.0
2020-06-15,200772500.0
2020-06-16,153450100.0
2020-06-17,196181900.0
2020-06-18,166611200.0
2020-06-19,157580500.0
2020-06-20,271136500.0
2020-06-21,293630600.0
2020-06-22,257702800.0
2020-06-23,220680100.0
2020-06-24,161631200.0
2020-06-25,135565700.0
2020-06-26,201168100.0
2020-06-27,197898500.0
2020-06-28,242064800.0
2020-06-29,163172400.0
2020-06-30,155789800.0
2020-07-01,159877100.0
2020-07-02,311876000.0
2020-07-03,212216700.0
2020-07-04,399617000.0
2020-07-05,330466000.0
2020-07-06,251440500.0
2020-07-07,237366500.0
2020-07-08,225963000.0
2020-07-09,275541400.0
2020-07-10,199545500.0
2020-07-11,282068800.0
2020-07-12,198480400.0
2020-07-13,206281700.0
2020-07-14,228923100.0
2020-07-15,176700600.0
2020-07-16,187038300.0
2020-07-17,177964500.0
2020-07-18,145331000.0
2020-07-19,153052900.0
2020-07-20,149993000.0
2020-07-21,164859300.0
2020-07-22,176404200.0
2020-07-23,159494000.0
2020-07-24,253606300.0
2020-07-25,406771700.0
2020-07-26,252169200.0
2020-07-27,309559700.0
2020-07-28,222173900.0
2020-07-29,169735200.0
2020-07-30,213239200.0
2020-07-31,176809900.0
2020-08-01,150127400.0
2020-08-02,122048000.0
2020-08-03,120048000.0
2020-08-04,111033200.0
2020-08-05,117882100.0
2020-08-06,123520800.0
2020-08-07,117119000.0
2020-08-08,149512000.0
2020-08-09,133786400.0
2020-08-10,119278600.0
2020-08-11,121467500.0
2020-08-12,133098800.0
2020-08-13,176684900.0
2020-08-14,214910200.0
2020-08-15,181124800.0
2020-08-16,156314600.0
2020-08-17,183202700.0
2020-08-18,126682400.0
2020-08-19,137564800.0
2020-08-20,223341200.0
2020-08-21,197603200.0
2020-08-22,249882900.0
2020-08-23,194179800.0
2020-08-24,156193300.0
2020-08-25,201203600.0
2020-08-26,170122600.0
2020-08-27,136580800.0
2020-08-28,158004900.0
2020-08-29,118282300.0
2020-08-30,122199300.0
2020-08-31,103637700.0
2020-09-01,130795000.0
2020-09-02,164581800.0
2020-09-03,152479400.0
2020-09-04,201821500.0
2020-09-05,181666600.0
2020-09-06,182868900.0
2020-09-07,158710200.0
2020-09-08,284757700.0
2020-09-09,154200700.0
2020-09-10,146455500.0
2020-09-11,137946700.0
2020-09-12,151238200.0
2020-09-13,140593700.0
2020-09-14,126561500.0
2020-09-15,114063900.0
2020-09-16,137488500.0
2020-09-17,130897300.0
2020-09-18,171307000.0
2020-09-19,182653600.0
2020-09-20,186952800.0
2020-09-21,173098100.0
2020-09-22,148477300.0
2020-09-23,171955300.0
2020-09-24,146579300.0
2020-09-25,151378900.0
2020-09-26,149071300.0
2020-09-27,155595600.0
2020-09-28,128584400.0
2020-09-29,126456700.0
2020-09-30,162990700.0
2020-10-01,148834700.0
2020-10-02,162975000.0
2020-10-03,138412400.0
2020-10-04,222928700.0
2020-10-05,184936200.0
2020-10-06,185441100.0
2020-10-07,127586400.0
2020-10-08,161030600.0
2020-10-09,156432500.0
2020-10-10,121592800.0
2020-10-11,106579000.0
2020-10-12,110910000.0
2020-10-13,151529700.0
2020-10-14,147393600.0
2020-10-15,125820000.0
2020-10-16,125092900.0
2020-10-17,102504400.0
2020-10-18,111313500.0
2020-10-19,126193600.0
2020-10-20,102767000.0
2020-10-21,109548600.0
2020-10-22,158585400.0
2020-10-23,132428700.0
2020-10-24,165145000.0
2020-10-25,121732000.0
2020-10-26,124268600.0
2020-10-27,115727500.0
2020-10-28,136653800.0
2020-10-29,132910800.0
2020-10-30,123474500.0
2020-10-31,225570600.0
2020-11-01,299422300.0
2020-11-02,161847900.0
2020-11-03,167550600.0
2020-11-04,145199500.0
2020-11-05,168628300.0
2020-11-06,178034600.0
2020-11-07,160700000.0
2020-11-08,162463400.0
2020-11-09,148154000.0
2020-11-10,196817400.0
2020-11-11,340459000.0
2020-11-12,235138000.0
2020-11-13,347165100.0
2020-11-14,319776900.0
2020-11-15,263185400.0
2020-11-16,341885600.0
2020-11-17,304024700.0
2020-11-18,319981900.0
2020-11-19,290866600.0
2020-11-20,256009500.0
2020-11-21,252825400.0
2020-11-22,201531700.0
2020-11-23,164124900.0
2020-11-24,167752700.0
2020-11-25,173871500.0
2020-11-26,155006600.0
2020-11-27,173322200.0
2020-11-28,326329100.0
2020-11-29,253159300.0
2020-11-30,212961600.0
2020-12-01,206814400.0
2020-12-02,214685800.0
2020-12-03,247142300.0
2020-12-04,167728800.0
2020-12-05,136721900.0
2020-12-06,145426600.0
2020-12-07,132720700.0
2020-12-08,126160900.0
2020-12-09,125320300.0
2020-12-10,120945800.0
2020-12-11,118342000.0
2020-12-12,104898800.0
2020-12-13,101317400.0
2020-12-14,94263400.0
2020-12-15,113518500.0
2020-12-16,96024500.0
2020-12-17,94301000.0
2020-12-18,105170300.0
2020-12-19,97892000.0
2020-12-20,111412000.0
2020-12-21,100393600.0
2020-12-22,145066100.0
2020-12-23,90033600.0
2020-12-24,110013600.0
2020-12-25,150976400.0
2020-12-26,158717900.0
2020-12-27,130769400.0
2020-12-28,122458600.0
2020-12-29,102497300.0
2020-12-30,109266600.0
2020-12-31,118487100.0
2021-01-01,118451100.0
2021-01-02,124709800.0
2021-01-03,131498600.0
2021-01-04,106455800.0
2021-01-05,107990400.0
2021-01-06,105518000.0
2021-01-07,114033600.0
2021-01-08,130286600.0
2021-01-09,125306100.0
2021-01-10,158407000.0
2021-01-11,196950900.0
2021-01-12,141894600.0
2021-01-13,112185600.0
2021-01-14,95066700.0
2021-01-15,82731900.0
2021-01-16,80062100.0
2021-01-17,78437000.0
2021-01-18,71148800.0
2021-01-19,69680100.0
2021-01-20,66833500.0
2021-01-21,65241700.0
2021-01-22,69996100.0
2021-01-23,91246800.0
2021-01-24,90703000.0
2021-01-25,98796900.0
2021-01-26,89479800.0
2021-01-27,74969000.0
2021-01-28,70277700.0
2021-01-29,69269300.0
